ID рк,Тип рк,Артикул WB,Название,Дата,Просмотры,Клики,Заказы,Сумма трат,CPC,CTR
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-15,3940,157,6,1062.82,6.77,3.98
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-16,3958,152,3,1069.23,7.03,3.84
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-17,3968,120,7,1060.42,8.84,3.02
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-18,3504,133,3,930.34,7.00,3.80
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-19,3180,93,4,838.62,9.02,2.92
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-20,4068,153,4,1093.57,7.15,3.76
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-21,4569,132,3,1258.52,9.53,0.00
22536252,8,,Лан 4 АРК от 13.01.2025,2025-03-31,1121,10,0,380.23,38.02,0.89
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-01,1065,22,1,364.97,16.59,2.07
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-02,1182,25,0,412.63,16.51,2.12
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-03,1145,20,0,397.96,19.90,1.75
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-04,930,20,0,322.64,16.13,2.15
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-05,1071,22,2,364.36,16.56,2.05
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-06,1155,27,0,396.20,14.67,2.34
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-07,1188,25,0,412.02,16.48,2.10
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-08,1976,17,2,1133.04,66.65,0.86
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-09,2616,40,2,1724.36,43.11,1.53
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-10,3374,83,2,2325.01,28.01,2.46
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-11,3498,52,5,2404.70,46.24,1.49
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-12,3071,49,2,2057.71,41.99,1.60
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-13,1977,36,0,1037.58,28.82,1.82
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-14,1311,14,1,548.26,39.16,1.07
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-15,1267,19,1,415.75,21.88,1.50
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-16,1154,6,1,344.35,57.39,0.52
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-17,996,11,1,304.92,27.72,1.10
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-18,852,15,1,274.02,18.27,1.76
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-19,798,3,0,257.24,85.75,0.38
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-20,760,11,0,239.82,21.80,1.45
22536252,8,,Лан 4 АРК от 13.01.2025,2025-04-21,744,13,1,240.17,18.47,0.00
22536034,8,,Кубики Арк от 13.01.2025,2025-03-31,1,0,0,0.06,0.00,0.00
22536034,8,,Кубики Арк от 13.01.2025,2025-04-01,1,0,0,0.05,0.00,0.00
22536034,8,,Кубики Арк от 13.01.2025,2025-04-02,1,0,0,0.05,0.00,0.00
22536034,8,,Кубики Арк от 13.01.2025,2025-04-03,287,13,0,38.94,3.00,4.53
22536034,8,,Кубики Арк от 13.01.2025,2025-04-04,785,58,3,105.37,1.82,7.39
22536034,8,,Кубики Арк от 13.01.2025,2025-04-05,740,69,0,100.93,1.46,9.32
22536034,8,,Кубики Арк от 13.01.2025,2025-04-06,803,46,0,107.30,2.33,5.73
22536034,8,,Кубики Арк от 13.01.2025,2025-04-07,651,39,1,87.09,2.23,5.99
22536034,8,,Кубики Арк от 13.01.2025,2025-04-08,651,44,1,88.99,2.02,6.76
22536034,8,,Кубики Арк от 13.01.2025,2025-04-09,730,59,2,98.65,1.67,8.08
22536034,8,,Кубики Арк от 13.01.2025,2025-04-10,818,53,1,109.10,2.06,6.48
22536034,8,,Кубики Арк от 13.01.2025,2025-04-11,832,50,1,109.73,2.19,6.01
22536034,8,,Кубики Арк от 13.01.2025,2025-04-12,822,43,0,108.79,2.53,5.23
22536034,8,,Кубики Арк от 13.01.2025,2025-04-13,1009,42,2,131.90,3.14,4.16
22536034,8,,Кубики Арк от 13.01.2025,2025-04-14,858,44,0,107.93,2.45,5.13
22536034,8,,Кубики Арк от 13.01.2025,2025-04-15,864,60,1,111.92,1.87,6.94
22536034,8,,Кубики Арк от 13.01.2025,2025-04-16,780,32,2,99.43,3.11,4.10
22536034,8,,Кубики Арк от 13.01.2025,2025-04-17,892,45,2,110.39,2.45,5.04
22536034,8,,Кубики Арк от 13.01.2025,2025-04-18,828,51,6,102.42,2.01,6.16
22536034,8,,Кубики Арк от 13.01.2025,2025-04-19,1037,42,0,128.72,3.06,4.05
22536034,8,,Кубики Арк от 13.01.2025,2025-04-20,1133,51,2,138.54,2.72,4.50
22536034,8,,Кубики Арк от 13.01.2025,2025-04-21,1453,40,2,170.99,4.27,0.00
22535900,8,,Кружка АРК от 13.01.2025,2025-03-31,769,30,0,92.10,3.07,3.90
22535900,8,,Кружка АРК от 13.01.2025,2025-04-01,1443,45,0,170.44,3.79,3.12
22535900,8,,Кружка АРК от 13.01.2025,2025-04-02,1507,40,1,178.02,4.45,2.65
22535900,8,,Кружка АРК от 13.01.2025,2025-04-03,1822,37,0,215.84,5.83,2.03
22535900,8,,Кружка АРК от 13.01.2025,2025-04-04,1291,31,0,152.34,4.91,2.40
22535900,8,,Кружка АРК от 13.01.2025,2025-04-05,1437,41,3,169.87,4.14,2.85
22535900,8,,Кружка АРК от 13.01.2025,2025-04-06,2204,63,2,261.78,4.16,2.86
22535900,8,,Кружка АРК от 13.01.2025,2025-04-07,2294,54,1,275.51,5.10,2.35
22535900,8,,Кружка АРК от 13.01.2025,2025-04-08,2521,66,1,304.52,4.61,2.62
22535900,8,,Кружка АРК от 13.01.2025,2025-04-09,3352,76,0,404.41,5.32,2.27
22535900,8,,Кружка АРК от 13.01.2025,2025-04-10,2452,68,1,293.92,4.32,2.77
22535900,8,,Кружка АРК от 13.01.2025,2025-04-11,2228,62,0,250.90,4.05,2.78
22535900,8,,Кружка АРК от 13.01.2025,2025-04-12,2489,70,0,276.96,3.96,2.81
22535900,8,,Кружка АРК от 13.01.2025,2025-04-13,3328,81,2,373.64,4.61,2.43
22535900,8,,Кружка АРК от 13.01.2025,2025-04-14,2801,78,1,310.72,3.98,2.78
22535900,8,,Кружка АРК от 13.01.2025,2025-04-15,2224,74,3,242.78,3.28,3.33
22535900,8,,Кружка АРК от 13.01.2025,2025-04-16,2458,72,1,279.40,3.88,2.93
22535900,8,,Кружка АРК от 13.01.2025,2025-04-17,2168,56,0,239.23,4.27,2.58
22535900,8,,Кружка АРК от 13.01.2025,2025-04-18,1868,49,1,206.71,4.22,2.62
22535900,8,,Кружка АРК от 13.01.2025,2025-04-19,1946,35,0,216.57,6.19,1.80
22535900,8,,Кружка АРК от 13.01.2025,2025-04-20,2333,37,0,256.84,6.94,1.59
22535900,8,,Кружка АРК от 13.01.2025,2025-04-21,2067,40,1,229.91,5.75,0.00
22536427,8,,Лан 2  АРК от 13.01.2025,2025-03-31,982,22,0,353.75,16.08,2.24
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-01,989,25,1,360.31,14.41,2.53
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-02,962,25,1,350.01,14.00,2.60
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-03,1042,15,0,377.67,25.18,1.44
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-04,877,22,0,317.57,14.44,2.51
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-05,889,21,0,325.25,15.49,2.36
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-06,965,18,0,352.79,19.60,1.87
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-07,949,28,0,340.30,12.15,2.95
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-08,985,18,0,354.11,19.67,1.83
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-09,1161,14,1,416.76,29.77,1.21
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-10,894,10,1,318.18,31.82,1.12
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-11,692,5,0,235.43,47.09,0.72
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-12,746,13,0,255.67,19.67,1.74
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-13,898,18,0,305.63,16.98,2.00
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-14,676,9,1,223.75,24.86,1.33
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-15,689,14,1,222.27,15.88,2.03
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-16,551,7,0,186.67,26.67,1.27
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-17,543,6,0,188.90,31.48,1.10
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-18,495,7,0,167.91,23.99,1.41
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-19,405,5,0,139.59,27.92,1.23
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-20,419,8,0,146.24,18.28,1.91
22536427,8,,Лан 2  АРК от 13.01.2025,2025-04-21,464,5,0,159.08,31.82,0.00
22535699,8,,Кулер АРК от 13.01.2025,2025-03-31,1927,103,0,323.65,3.14,5.35
22535699,8,,Кулер АРК от 13.01.2025,2025-04-01,1806,83,0,303.89,3.66,4.60
22535699,8,,Кулер АРК от 13.01.2025,2025-04-02,1675,74,1,289.70,3.91,4.42
22535699,8,,Кулер АРК от 13.01.2025,2025-04-03,1699,96,1,319.80,3.33,5.65
22535699,8,,Кулер АРК от 13.01.2025,2025-04-04,1962,107,0,326.50,3.05,5.45
22535699,8,,Кулер АРК от 13.01.2025,2025-04-05,2092,94,0,338.71,3.60,4.49
22535699,8,,Кулер АРК от 13.01.2025,2025-04-06,2043,87,1,338.43,3.89,4.26
22535699,8,,Кулер АРК от 13.01.2025,2025-04-07,1967,88,0,337.40,3.83,4.47
22535699,8,,Кулер АРК от 13.01.2025,2025-04-08,2100,98,2,342.16,3.49,4.67
22535699,8,,Кулер АРК от 13.01.2025,2025-04-09,1893,72,0,320.57,4.45,3.80
22535699,8,,Кулер АРК от 13.01.2025,2025-04-10,1864,68,1,302.86,4.45,3.65
22535699,8,,Кулер АРК от 13.01.2025,2025-04-11,1564,62,0,248.87,4.01,3.96
22535699,8,,Кулер АРК от 13.01.2025,2025-04-12,1853,49,0,292.68,5.97,2.64
22535699,8,,Кулер АРК от 13.01.2025,2025-04-13,1113,45,1,189.72,4.22,4.04
22535699,8,,Кулер АРК от 13.01.2025,2025-04-14,869,41,0,156.08,3.81,4.72
22535699,8,,Кулер АРК от 13.01.2025,2025-04-15,1239,33,0,202.22,6.13,2.66
22535699,8,,Кулер АРК от 13.01.2025,2025-04-16,1860,61,0,297.63,4.88,3.28
22535699,8,,Кулер АРК от 13.01.2025,2025-04-17,1861,50,0,304.07,6.08,2.69
22535699,8,,Кулер АРК от 13.01.2025,2025-04-18,2142,79,1,340.52,4.31,3.69
22535699,8,,Кулер АРК от 13.01.2025,2025-04-19,2088,67,1,336.91,5.03,3.21
22535699,8,,Кулер АРК от 13.01.2025,2025-04-20,2558,76,1,407.42,5.36,2.97
22535699,8,,Кулер АРК от 13.01.2025,2025-04-21,2468,89,2,394.47,4.43,0.00
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-03-31,770,23,0,115.40,5.02,2.99
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-01,738,15,1,112.35,7.49,2.03
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-02,803,27,0,124.70,4.62,3.36
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-03,794,38,1,114.16,3.00,4.79
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-04,734,16,1,108.90,6.81,2.18
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-05,765,17,0,116.45,6.85,2.22
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-06,836,21,0,120.26,5.73,2.51
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-07,782,18,0,114.95,6.39,2.30
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-08,684,14,1,101.25,7.23,2.05
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-09,731,22,1,112.39,5.11,3.01
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-10,735,16,0,108.83,6.80,2.18
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-11,840,13,0,196.66,15.13,1.55
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-12,846,18,0,211.27,11.74,2.13
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-13,872,13,0,219.74,16.90,1.49
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-14,755,19,0,190.08,10.00,2.52
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-15,843,31,1,207.00,6.68,3.68
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-16,972,21,0,234.42,11.16,2.16
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-17,982,14,0,228.80,16.34,1.43
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-18,843,16,0,191.46,11.97,1.90
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-19,890,18,0,198.75,11.04,2.02
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-20,851,17,1,197.93,11.64,2.00
22535812,8,,Батарейки ААА АРК от 13.01.2025,2025-04-21,950,13,0,222.04,17.08,0.00
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-03-31,2398,72,0,1018.44,14.15,3.00
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-01,2340,77,3,1044.69,13.57,3.29
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-02,2312,58,2,1057.05,18.23,2.51
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-03,2346,57,1,1106.19,19.41,2.43
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-04,2430,66,1,1152.19,17.46,2.72
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-05,2408,43,2,1135.38,26.40,1.79
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-06,3085,97,2,1467.32,15.13,3.14
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-07,2563,55,4,1173.30,21.33,2.15
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-08,2377,50,1,1098.24,21.96,2.10
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-09,2897,68,4,1352.94,19.90,2.35
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-10,2928,70,4,1340.61,19.15,2.39
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-11,2454,54,1,1091.75,20.22,2.20
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-12,2523,60,3,1109.34,18.49,2.38
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-13,3406,100,4,1488.52,14.89,2.94
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-14,2584,57,0,1150.99,20.19,2.21
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-15,2604,51,1,1128.79,22.13,1.96
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-16,2494,65,2,1066.26,16.40,2.61
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-17,2716,38,0,1032.47,27.17,1.40
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-18,1385,40,1,402.17,10.05,2.89
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-19,904,15,0,161.59,10.77,1.66
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-20,940,15,1,178.65,11.91,1.60
22535769,8,,Переходник 8в1 Арк от 13.01.2025,2025-04-21,744,14,0,148.43,10.60,0.00
22535699,8,,Кулер АРК от 13.01.2025,2025-03-31,1927,103,0,323.65,3.14,5.35
22535699,8,,Кулер АРК от 13.01.2025,2025-04-01,1806,83,0,303.89,3.66,4.60
22535699,8,,Кулер АРК от 13.01.2025,2025-04-02,1675,74,1,289.70,3.91,4.42
22535699,8,,Кулер АРК от 13.01.2025,2025-04-03,1699,96,1,319.80,3.33,5.65
22535699,8,,Кулер АРК от 13.01.2025,2025-04-04,1962,107,0,326.50,3.05,5.45
22535699,8,,Кулер АРК от 13.01.2025,2025-04-05,2092,94,0,338.71,3.60,4.49
22535699,8,,Кулер АРК от 13.01.2025,2025-04-06,2043,87,1,338.43,3.89,4.26
22535699,8,,Кулер АРК от 13.01.2025,2025-04-07,1967,88,0,337.40,3.83,4.47
22535699,8,,Кулер АРК от 13.01.2025,2025-04-08,2100,98,2,342.16,3.49,4.67
22535699,8,,Кулер АРК от 13.01.2025,2025-04-09,1893,72,0,320.57,4.45,3.80
22535699,8,,Кулер АРК от 13.01.2025,2025-04-10,1864,68,1,302.86,4.45,3.65
22535699,8,,Кулер АРК от 13.01.2025,2025-04-11,1564,62,0,248.87,4.01,3.96
22535699,8,,Кулер АРК от 13.01.2025,2025-04-12,1853,49,0,292.68,5.97,2.64
22535699,8,,Кулер АРК от 13.01.2025,2025-04-13,1113,45,1,189.72,4.22,4.04
22535699,8,,Кулер АРК от 13.01.2025,2025-04-14,869,41,0,156.08,3.81,4.72
22535699,8,,Кулер АРК от 13.01.2025,2025-04-15,1239,33,0,202.22,6.13,2.66
22535699,8,,Кулер АРК от 13.01.2025,2025-04-16,1860,61,0,297.63,4.88,3.28
22535699,8,,Кулер АРК от 13.01.2025,2025-04-17,1861,50,0,304.07,6.08,2.69
22535699,8,,Кулер АРК от 13.01.2025,2025-04-18,2142,79,1,340.52,4.31,3.69
22535699,8,,Кулер АРК от 13.01.2025,2025-04-19,2088,67,1,336.91,5.03,3.21
22535699,8,,Кулер АРК от 13.01.2025,2025-04-20,2558,76,1,407.42,5.36,2.97
22535699,8,,Кулер АРК от 13.01.2025,2025-04-21,2468,89,2,394.47,4.43,0.00
